id	name	barcode	instr_id	instrument_name	state	created_by	created_at
343	100319_i277_61DWP_LT	61DWP	2823	i277	Completed	24	2010-03-19 16:44:21-04
392	100611_I581_612WA_LT	612WA	2828	i581	Completed	24	2010-06-11 17:22:40-04
395	100622_I1551_00007_621E9_AP	621E9	3898	i1551	Completed	38	2010-06-22 15:08:03-04
366	100429_i320_61P4A_LT	61P4A	2826	i320	Completed	24	2010-04-30 16:59:02-04
364	100427_I278_61R7R_LT	61R7R	2824	i278	Completed	24	2010-04-30 16:34:45-04
374	100512_i280_61P47_LT	61P47	2825	i280	Completed	24	2010-05-12 16:54:17-04
373	100512_i278_61U9U_LT	61U9U	2824	i278	Completed	24	2010-05-12 16:46:33-04
375	100513_i581_61UA3_LT	61UA3	2828	i581	Completed	24	2010-05-13 16:54:49-04
398	100621_I278_0009_612LL_AP	612LL	2824	i278	Completed	38	2010-06-22 15:27:54-04
401	100629_i581_00007_623E1_LT	623E1	2828	i581	Completed	24	2010-06-30 17:00:39-04
396	100621_I320_0007_621GC_AP	621GC	2826	i320	Completed	38	2010-06-22 15:13:55-04
377	100526_I1551_00004_61YTM_NB	61YTM	3898	i1551	Completed	24	2010-05-27 18:02:44-04
378	100526_I580_61YTT_AP	61YTT	2827	i580	Completed	24	2010-05-27 18:04:22-04
380	100528_i320_61P72_LT	61P72	2826	i320	Completed	24	2010-05-28 11:32:16-04
381	100528_i280_61Y6B_LT	61Y6B	2825	i280	Completed	24	2010-05-28 11:34:05-04
368	100504_i580_61BEF_LT	61BEF	2827	i580	Completed	24	2010-05-04 16:17:50-04
365	100428_i280_61R5E_LT	61R5E	2825	i280	Completed	24	2010-04-30 16:53:53-04
369	100506_i320_612NC_LT	612NC	2826	i320	Completed	24	2010-05-06 18:04:56-04
367	100428_I581_61P4C_LT	61P4C	2828	i581	Completed	24	2010-04-30 17:07:52-04
383	100528_i277_00006_61UA0_LT	61UA0	2823	i277	Completed	24	2010-05-28 11:36:10-04
382	100528_i278_61YAY_LT	61YAY	2824	i278	Completed	24	2010-05-28 11:34:54-04
379	100526_I581_61YTN_LT	61YTN	2828	i581	Completed	24	2010-05-27 18:05:25-04
385	100606_i580_61UA6_LT	61UA6	2827	i580	Completed	24	2010-06-06 16:27:28-04
384	100606_i581_61U25_LT	61U25	2828	i581	Completed	24	2010-06-06 16:25:10-04
386	100606_i1551_00005_612NJ_LT	612NJ	3898	i1551	Completed	24	2010-06-06 16:35:05-04
370	100506_i1551_00001_61P77_LT	61P77	3898	i1551	Completed	24	2010-05-06 18:36:27-04
371	100507_i277_00004_61P45_LT	61P45	2823	i277	Completed	24	2010-05-07 16:01:08-04
376	100513_i320_61P5G_LT	61P5G	2826	i320	Completed	24	2010-05-13 16:58:44-04
390	100610_i280_61UA7_LT	61UA7	2825	i280	Completed	24	2010-06-10 17:15:23-04
402	100630_i280_00008_704CN_LT	704CN	2825	i280	Completed	24	2010-06-30 18:28:12-04
393	100611_i580_612WP_LT	612W9	2827	i580	Completed	24	2010-06-11 17:31:12-04
406	100705_I278_00013_704E1_LT	704E1	2824	i278	Completed	24	2010-07-06 16:08:51-04
408	100706_i320_00008_621HG_LT	621HG	2826	i320	Completed	24	2010-07-06 16:36:21-04
405	100705_I277_00009_61NF1_LT	61NF1	2823	i277	Completed	24	2010-07-06 15:46:07-04
411	100714_I280_00013_621GT_AP_2	621GT	2825	i280	Completed	38	2010-07-15 16:21:10-04
416	100723_I280_00001_629UB_LT	629UB	2825	i280	Failed	24	2010-07-23 16:35:08-04
407	100706_i1551_00008_703W7_LT	703W7	3898	i1551	Completed	24	2010-07-06 16:34:01-04
418	100714_SN203_0074_A20697ABXX	A20697	8940	h203	Completed	24	2010-07-29 16:00:51-04
419	100714_SN203_0073_B20685ABXX	20685	8940	h203	Completed	24	2010-07-29 16:10:40-04
421	100716_h239_0084_A206CYABXX	206CY	8942	h239	Completed	24	2010-07-29 16:22:29-04
422	100723_SN231_0116_B205LAABXX	205LA	8941	h231	Failed	24	2010-07-29 16:30:49-04
420	100716_h239_0082_B20691ABXX	20691	8942	h239	Completed	24	2010-07-29 16:19:38-04
397	100621_I277_00008_621GE_AP	621GE	2823	i277	Completed	38	2010-06-22 15:21:10-04
412	100715_I581_621JM_AP	621JM	2828	i581	Completed	38	2010-07-16 08:59:58-04
596	101221_SN203_0092_A808UPABXX	808UP	8940	h203	Completed	24	2010-12-22 16:53:09-05
597	101221_I277_00023_62VTF_LT	62VTF	2823	i277	Failed	24	2010-12-22 17:03:01-05
587	101203_I1551_00021_63O3V_JC	63O3V	3898	i1551	Completed	38	2010-12-08 16:05:30-05
414	100720_i320_00010_621GT_AP	621GT_2	2826	i320	Completed	24	2010-07-21 16:07:22-04
423	100723_SN231_0117_A20690ABXX	20690	8941	h231	Completed	24	2010-07-29 16:36:17-04
415	100721_I1551_00010_629TE_AP	629TE	3898	i1551	Completed	24	2010-07-22 17:27:01-04
417	100724_I280_00002_629UB_LT	629UB_2	2825	i280	Completed	24	2010-07-29 15:01:52-04
521	101103_H239_0100_B20A1GABXX	20A1G	8942	h239	Completed	38	2010-11-03 16:05:37-04
427	100805_i280_00017_623KE_LT_2	623KE_2	2825	i280	Failed	24	2010-08-06 16:04:25-04
529	101105_SN393_0076_A20A1UABXX	20A1U	12299	h393	Completed	38	2010-11-05 12:41:58-04
473	100914_h239_0095_B801CKABXX_error	801CK_error	8942	h239	Failed	24	2010-09-16 13:48:09-04
430	100805_i581_00012_6241F_LT_old	6241F_old	2828	i581	Failed	24	2010-08-06 16:19:24-04
409	100712_I580_00015_6214W_AP	6214W	2827	i580	Completed	24	2010-07-13 12:47:05-04
465	100908_h203_0080_B801K8ABXX	801K8	8940	h203	Completed	24	2010-09-10 11:22:58-04
484	100921_I280_00021_62EEC_LT	62EEC	2825	i280	Completed	24	2010-09-23 17:46:28-04
585	101203_I278_00024_62EM5_JC	62EM5	2824	i278	Failed	38	2010-12-03 16:41:17-05
522	101103_I580_00031_709HR_AP_error	709HR_error	2827	i580	Failed	24	2010-11-04 13:02:08-04
433	100812_580_0018_62414_AP	62414	2827	i580	Failed	24	2010-08-13 17:04:09-04
474	100913_I278_00018_62A2T_AP	62A2T	2824	i278	Completed	24	2010-09-16 13:54:58-04
476	100914_I581_00017_62F3K_LT	62F3K	2828	i581	Completed	24	2010-09-16 14:00:14-04
491	100929_h203_0081_A801E0ABXX	801E0	8940	h203	Completed	24	2010-09-29 16:29:33-04
492	100929_h203_0082_B808KCABXX	808KC	8940	h203	Completed	24	2010-09-30 11:08:45-04
426	100803_i320_00012_706B7_AP	706B7	2826	i320	Completed	24	2010-08-06 15:46:18-04
437	100720_I277_627MN_AP	627MP	2823	i277	Completed	24	2010-08-19 11:49:56-04
428	100803_i278_00015_623KF_LT	623KF	2824	i278	Completed	24	2010-08-06 16:11:47-04
429	100803_i277_00011_629LD_AP	629LD	2823	i277	Completed	24	2010-08-06 16:14:50-04
424	100727_I580_00017_62412_AP	62412	2827	i580	Completed	15	2010-08-03 08:13:37-04
425	100804_i1551_00011_61W2Y_LT	61W2Y	3898	i1551	Completed	24	2010-08-06 15:39:58-04
432	100805_I581_00012_6241F_LT	6241F	2828	i581	Completed	15	2010-08-12 09:25:57-04
439	100812_I580_00018_62414_AP	62414_2	2827	i580	Completed	24	2010-08-19 13:02:59-04
453	100826_I1551_00012_62BF1_LT	62BF1	3898	i1551	Completed	24	2010-08-27 16:26:44-04
446	100825_I277_00013_61T3B_LT	61T3B	2823	i277	Completed	24	2010-08-26 14:29:44-04
444	100820_i278_00016_629WP_AP	629WP	2824	i278	Failed	24	2010-08-25 12:07:17-04
588	101210_I580_00035_62VVK_AP_mistake	62VVK_mistake	2827	i580	Failed	38	2010-12-10 15:19:51-05
523	101103_I580_00031_709HR_AP	709HR	2827	i580	Completed	24	2010-11-04 13:06:17-04
442	100815_I320_00013_62413_AP	63413	2826	i320	Completed	24	2010-08-19 16:24:55-04
601	110114_H239_0105_A81CK4ABXX	81CK4	8942	h239	Completed	38	2011-01-17 10:37:01-05
431	100805_I280_00017_623KE_LT	623KE	2825	i280	Completed	15	2010-08-12 09:02:01-04
475	100913_I320_00018_62EH9_AP	62EH9	2826	i320	Completed	24	2010-09-16 13:57:45-04
438	100817_I280_00018_62B79_LT	62B79	2825	i280	Completed	24	2010-08-19 11:53:08-04
440	100816_h239_0090_A209N5ABXX	209N5	8942	h239	Completed	24	2010-08-19 15:06:28-04
441	100816_h239_0091_B209UMABXX	209UM	8942	h239	Completed	24	2010-08-19 15:18:36-04
460	100831_I278_00017_6241E_AP	6241E	2824	i278	Completed	24	2010-09-01 12:27:28-04
459	100830_I320_00017_62A2R_LT	62A2R	2826	i320	Completed	24	2010-09-01 12:22:19-04
461	100831_h239_0093_B802U2ABXX	802U2	8942	h239	Completed	24	2010-09-01 16:40:44-04
463	100901_I581_00016_62A2V_AP	62A2V	2828	i581	Completed	24	2010-09-07 15:00:02-04
524	101102_I280_00024_709JU_AP	709JU	2825	i280	Completed	24	2010-11-04 13:33:45-04
589	101210_I580_00035_62VVK_AP	62VVK	2827	i580	Completed	38	2010-12-14 11:38:50-05
462	100831_h239_0092_A20269ABXX	20269	8942	h239	Completed	24	2010-09-01 16:46:07-04
467	100909_i280_00020_62GWW_LT	62GWW	2825	i280	Completed	24	2010-09-10 14:31:28-04
445	100820_I278_00016_629WB_AP_2	629WP_2	2824	i278	Completed	24	2010-08-25 12:10:58-04
456	100827_I320_00015_612RF_LT	612RF	2826	i320	Completed	24	2010-08-31 15:44:26-04
443	100817_I581_00015__62B84_LT_2	62B84	2828	i581	Completed	24	2010-08-19 16:32:41-04
493	100914_h239_0095_B801CKABXX_error2	801CK_error2	8942	h239	Failed	24	2010-09-30 15:12:20-04
464	100908_h203_0080_B801K8ABXX_error	801K8_error	8940	h203	Failed	24	2010-09-09 13:21:41-04
450	100825_h203_0078_B20AF7ABXX	20AF7	8940	h203	Completed	24	2010-08-27 15:59:37-04
451	100825_h203_0077_A20AF6ABXX	20AF6	8940	h203	Completed	24	2010-08-27 16:08:41-04
466	100908_h203_0079_A80707ABXX	80707	8940	h203	Completed	24	2010-09-10 11:36:44-04
452	100825_i580_00019_62B7T_LT	62B7T	2827	i580	Completed	24	2010-08-27 16:19:43-04
458	100827_SN231_0131_A20B6BABXX	20B6B	8941	h231	Completed	24	2010-09-01 12:14:13-04
457	100827_SN231_0132_B80373ABXX	80373	8941	h231	Completed	24	2010-08-31 16:17:39-04
454	100826_I280_00019_61RVA_LT	61RVA	2825	i280	Completed	24	2010-08-27 16:29:55-04
590	101213_SN393_0081_B802PAABXX	802PA	12299	h393	Completed	38	2010-12-17 13:40:15-05
525	101103_I1551_00019_709N7_LT	709N7	3898	i1551	Completed	24	2010-11-04 14:38:48-04
477	100908_I580_00020_629W8_AP	629W8	2827	i580	Completed	24	2010-09-16 16:57:41-04
468	100909_I1551_00015_62A2Y_AP	62A2Y	3898	i1551	Completed	24	2010-09-10 14:37:55-04
494	100914_h239_0095_B801CKABXX	801CK	8942	h239	Completed	24	2010-09-30 15:20:48-04
469	100910_I277_00014_62A2P_AP	62A2P	2823	i277	Completed	24	2010-09-10 14:45:47-04
486	100923_I1551_00016_62F3V_LT	62F3V	3898	i1551	Completed	24	2010-09-23 18:13:05-04
495	100930_h239_0097_A808BWABXX	808BW	8942	h239	Completed	24	2010-09-30 16:43:00-04
488	100928_I278_00019_62F4N_LT	62F4N	2824	i278	Completed	24	2010-09-28 16:58:55-04
490	100928_I320_00019_62F3M_LT	62F3M	2826	i320	Completed	24	2010-09-29 16:22:11-04
496	101005_I280_00022_709H9_AP	709H9	2825	i280	Completed	38	2010-10-08 13:25:36-04
489	100928_I581_00018_629WD_LT	629WD	2828	i581	Completed	24	2010-09-28 17:07:18-04
591	101213_SN393_0080_A807BEABXX	807BE	12299	h393	Completed	38	2010-12-17 13:55:21-05
526	101104_SN203_0086_B801UEABXX	801UE	8940	h203	Completed	24	2010-11-04 15:39:55-04
483	100923_I580_00026_62EH6_LT_3	62EH6	2827	i580	Completed	24	2010-09-23 12:25:01-04
485	100922_I277_00015_62EU9_LT	62EU9	2823	i277	Completed	24	2010-09-23 17:56:37-04
472	100914_h239_0094_A20APJABXX	20APJ	8942	h239	Completed	24	2010-09-16 13:41:07-04
504	100921_h239_0096_A20APJABXX	A20APJ_1	8942	h239	Completed	24	2010-10-19 16:15:10-04
500	101007_I1551_00017_709G5_AP	709G5	3898	i1551	Completed	38	2010-10-08 13:47:12-04
498	101005_I580_00029_709JV_AP	709JV	2827	i580	Completed	38	2010-10-08 13:34:32-04
512	101015_SN393_0074_A804AKABXX_2	804AK_2	8942	h239	Failed	24	2010-10-26 15:04:27-04
503	101014_I581_00019_709GF_AP	709GF	2828	i581	Completed	38	2010-10-15 14:34:43-04
506	101020_I280_00023_709MB_AP	709MB	2825	i280	Completed	38	2010-10-20 16:28:01-04
507	101020_I580_00030_709JR_AP	709JR	2827	i580	Completed	38	2010-10-20 16:34:53-04
508	101022_I278_00021_709H5_LT	709H5	2824	i278	Completed	24	2010-10-22 16:14:34-04
509	101022_I1551_00018_709LA_LT	709LA	3898	i1551	Completed	24	2010-10-22 16:17:55-04
510	101022_SN203_0083_A801DBABXX	801DB	8940	h203	Completed	24	2010-10-22 16:22:12-04
511	101022_SN203_0084_B8038AABXX	8038A	8940	h203	Completed	24	2010-10-22 16:25:38-04
592	101216_SN203_0091_A802N2ABXX	802N2	8940	h203	Failed	38	2010-12-17 14:47:49-05
514	101015_SN393_0075_B808PUABXX	808PU	12299	h393	Completed	24	2010-10-28 09:29:16-04
513	101015_SN393_0074_A804AKABXX	804AK	12299	h393	Completed	24	2010-10-28 09:27:47-04
516	101027_I277_00018_709J8_LT	709J8	2823	i277	Completed	24	2010-10-28 16:10:19-04
499	101007_I277_00016_709GG_AP	709GG	2823	i277	Completed	38	2010-10-08 13:41:27-04
501	101014_I320_00020_709G8_AP	709G8	2826	i320	Completed	38	2010-10-14 17:01:30-04
505	101015_h239_0098_A801DDABXX	801DD	8942	h239	Completed	24	2010-10-19 16:20:49-04
593	101215_H239_0104_A802NNABXX	802NN	8942	h239	Completed	38	2010-12-17 15:03:43-05
515	101027_I320_00021_709LY_LT	709LY	2826	i320	Completed	24	2010-10-28 15:52:28-04
519	101102_I278_00022_709G9_AP	709G9	2824	i278	Completed	38	2010-11-03 15:44:07-04
572	101119_h239_0101_A801TDABXX	801TD	8942	h239	Failed	24	2010-11-22 14:14:19-05
571	101116_I278_00023_62EHA_LM	62EHA	2824	i278	Completed	24	2010-11-22 13:56:04-05
577	101123_I581_00027_62G7R_AP	62G7R	2828	i581	Completed	38	2010-11-23 15:35:39-05
576	101123_I320_00024_709KV_LT	709KV	2826	i320	Completed	38	2010-11-23 15:27:31-05
579	101126_SN393_0079_A802NVABXX	802NV	12299	h393	Completed	38	2010-11-26 15:28:37-05
574	101116_I1551_00020_62EU6_LT	62EU6	3898	i1551	Completed	24	2010-11-22 14:39:43-05
517	101029_I581_00022_709JY_LT	709JY	2828	i581	Completed	24	2010-10-28 16:22:31-04
573	101116_I580_00032_62EMV_JC	62EMV	2827	i580	Completed	24	2010-11-22 14:24:11-05
575	101116_I280_00025_62F5B_LM	62F5B	2825	i280	Completed	24	2010-11-22 15:25:13-05
527	101104_SN203_0085_A20A1BABXX	20A1B	8940	h203	Completed	24	2010-11-04 15:41:16-04
578	101124_I277_00020_612T3_LT	612T3	2823	i277	Completed	24	2010-11-25 16:30:04-05
594	101216_I581_00028_70CHY_LT	70CHY	2828	i581	Completed	24	2010-12-19 13:53:42-05
520	101102_H239_0099_A20A1HABXX	20A1H	8942	h239	Completed	38	2010-11-03 15:56:28-04
564	101109_I320_00022_709L0_AP	709L0	2826	i320	Completed	24	2010-11-15 15:39:45-05
565	101112_I581_00026_709L2_LT	709L2	2828	i581	Completed	24	2010-11-15 15:50:32-05
528	101105_SN393_0077_B20A24ABXX	20A24	12299	h393	Completed	38	2010-11-05 11:35:31-04
1251	121203_h804_0103_BC0M3HACXX_fail	C0M3H_fail	18186	h804	Failed	38	2012-12-03 14:09:05-05
583	101202_SN203_0090_B808P7ABXX	808P7	8940	h203	Failed	24	2010-12-02 18:17:11-05
569	101118_SN203_0087_A808K3ABXX_	808K3	8940	h203	Completed	38	2010-11-19 15:07:54-05
584	101202_SN203_0089_A20A2AABXX	20A2A	8940	h203	Completed	24	2010-12-02 18:22:16-05
570	101118_SN203_0088_B808TKABXX	808TK	8940	h203	Completed	38	2010-11-22 12:53:52-05
581	101202_I277_00021_62E4G_JC	62E4G	2823	i277	Completed	24	2010-12-02 18:07:01-05
582	101202_I280_00026_62F5E_LT	62F5E	2825	i280	Completed	24	2010-12-02 18:12:01-05
883	111223_h203_0137_BD0DNVACXX	D0DN	8940	h203	Completed	24	2012-01-05 14:24:52-05
649	110325_SN203_0104_A8159NABXX	8159N	8940	h203	Completed	24	2011-03-29 16:58:06-04
651	110401_SN393_0121_A81CGEABXX	81CGE	12299	h393	Completed	24	2011-04-04 14:24:42-04
652	110406_SN801_0045_AB07R4ABXX	B07R4	18185	h801	Completed	38	2011-04-08 17:00:30-04
653	110406_SN801_0046_BB0809ABXX	B0809	18185	h801	Completed	38	2011-04-08 17:26:47-04
655	110415_SN203_0106_B816EVABXX	816EV	8940	h203	Completed	24	2011-04-18 15:46:59-04
876	111216_h801_0065_AD0813ACXX_12	D0813_12	18185	h801	Failed	24	2011-12-20 10:51:55-05
654	110413_SN803_0039_A816F3ABXX	816F3	18188	h803	Completed	24	2011-04-18 12:29:36-04
990	120426_M00146_0041_AMS0004923-00300	AMS0004923	28979	m146	Failed	24	2012-04-30 15:56:46-04
1204	121031_M00146_0009_000000000-A21W8	A21W8	28979	m146	Failed	24	2012-11-01 16:28:25-04
1257	121205_SN802_0098_AC0M3HACXX_fail	C0M3H_fail1	18187	h802	Failed	38	2012-12-06 11:09:04-05
917	120202_h239_0141_AD0P4LACXX_fail	D0P4L_fail	8942	h239	Failed	24	2012-02-07 09:32:27-05
882	111223_h804_0075_AD0DPMACXX	D0DPM	18186	h804	Completed	24	2012-01-05 14:14:02-05
926	120215_SN1068_0082_BC0GKHACXX-fail	C0GKH-fail	29090	h1068	Failed	24	2012-02-23 10:25:03-05
148	solid0056_20090605_4535X_1x50A	148	2829	a056	Completed	10	2009-06-05 18:15:23-04
104	solid0056_20090515_341_2x50bp	104	2829	a056	Completed	10	2009-05-19 15:54:04-04
136	Solid0056_20090115_1_MLL_spleen_2x25	Solid0056_20090115_1_MLL_spleen_2x25	2829	a056	Completed	13	2009-05-31 22:12:44-04
133	Solid0056_20081124_2_fluidigm_200fg	Solid0056_20081124_2_fluidigm_200fg	2829	a056	Completed	13	2009-05-31 21:53:04-04
135	Solid0056_20081210_1_Control2x25	Solid0056_20081210_1_Control2x25	2829	a056	Completed	13	2009-05-31 22:08:01-04
139	solid0056_20090407_619_2x50	solid0056_20090407_619_2x50	2829	a056	Completed	13	2009-05-31 22:31:00-04
137	Solid0056_20090123_2_341_2x35	Solid0056_20090123_2_341_2x35	2829	a056	Completed	13	2009-05-31 22:19:13-04
138	solid0056_20090326_341P_2x50	solid0056_20090326_341P_2x50	2829	a056	Completed	13	2009-05-31 22:25:43-04
157	solid0139_20090610_6_12kbMP	157	2832	a139	Completed	10	2009-06-10 21:19:56-04
120	Solid0139_20090528_4535X_1x50C	120	2832	a139	Completed	10	2009-05-28 17:45:48-04
121	solid0139_20090528_4535X_1x50B	121	2832	a139	Completed	10	2009-05-28 17:51:22-04
146	solid0139_20090401__WT_OVTOV_AC	solid0139_20090401__WT_OVTOV_AC	2832	a139	Completed	13	2009-05-31 23:10:54-04
122	solid139_20090522_Run1_Wouters_AC	122	2832	a139	Completed	15	2009-05-28 19:25:15-04
145	solid0139_20090417_wt_ac	solid0139_20090417_wt_ac	2832	a139	Completed	13	2009-05-31 23:05:39-04
114	SOLiD0139_20090213_2_express1b	SOLiD0139_20090213_2_express1b	2832	a139	Completed	13	2009-05-25 09:46:38-04
116	SOLiD0139_20090213_1_express1a	SOLiD0139_20090213_1_express1a	2832	a139	Completed	13	2009-05-25 09:53:42-04
123	solid0139_20090522_smRNA_lib_AC	123	2832	a139	Completed	15	2009-05-28 19:33:03-04
113	SOLiD0139_20090202_2_validation	SOLiD0139_20090202_2_validation	2832	a139	Completed	13	2009-05-24 09:42:44-04
143	solid0075_20090407_341_2x50	solid0075_20090407_341_2x50	2830	a075	Completed	13	2009-05-31 22:50:42-04
109	Solid0075_20081114_1_Nimblegen	Solid0075_20081114_1_Nimblegen	2830	a075	Completed	13	2009-05-24 09:23:24-04
111	Solid0075_20090115_1_Control_2x25	Solid0075_20090115_1_Control_2x25	2830	a075	Completed	13	2009-05-24 09:31:03-04
112	Solid0075_20090123_2_619_2x35	Solid0075_20090123_2_619_2x35	2830	a075	Completed	13	2009-05-24 09:33:57-04
108	Solid0075_20081028_2_FLUIDIGM	Solid0075_20081028_2_FLUIDIGM	2830	a075	Completed	13	2009-05-24 09:18:30-04
110	Solid0075_20081210_1_MLLspleen2x25	Solid0075_20081210_1_MLLspleen2x25	2830	a075	Completed	13	2009-05-24 09:27:20-04
105	Solid0075_20080925_1_mouse7	Solid0075_20080925_1_mouse7	2830	a075	Completed	13	2009-05-23 23:53:58-04
106	Solid0075_20080925_2_mouse9	Solid0075_20080925_2_mouse9	2830	a075	Completed	13	2009-05-24 00:02:53-04
663	110429_SN802_0051_A801M1ABXX	801M1	18187	h802	Completed	24	2011-05-02 13:00:47-04
607	110218_I581_00030_612RT_LT	612RT	2828	i581	Completed	24	2011-02-22 11:27:18-05
606	110217_SN203_0104_B81CDEABXX	81CDE	8940	h203	Completed	38	2011-02-17 14:26:20-05
608	110224_h239_0109_B81CLAABXX	81CLA	8942	h239	Completed	24	2011-03-01 14:10:03-05
595	101217_I278_00025_62RY6_AP	62RY6	2824	i278	Completed	24	2010-12-19 13:58:15-05
609	110310_SN393_0116_A81ML9ABXX	81ML9	12299	h393	Completed	24	2011-03-11 12:39:38-05
643	110310_I580_00036_612RH_LT	612RH	2827	i580	Completed	2	2011-03-11 17:35:52-05
644	110311_I581_00031_612RN_LT	612RN	2828	i581	Completed	24	2011-03-15 13:45:43-04
664	110428_SN804_0047_A816G1ABXX	816G1	18186	h804	Completed	24	2011-05-02 13:07:37-04
602	110115_I581_00029_61CHP_AP	61CHP	2828	i581	Completed	15	2011-01-17 11:46:22-05
600	110112_I320_00027_FC	612RU	2826	i320	Completed	38	2011-01-13 13:18:31-05
604	110216_h239_0107_A81CHGABXX	81CHG	8942	h239	Completed	38	2011-02-16 12:03:01-05
877	111216_h804_0074_BD0MKPACXX	D0MKP	18186	h804	Failed	24	2011-12-20 10:58:18-05
1098	120828_SN801_0080_BD181TACXX_mistake	D181T_mistake	18185	h801	Failed	24	2012-08-28 13:10:22-04
107	Solid0075_20081017_1_MY3_FRAG	Solid0075_20081017_1_MY3_FRAG	2830	a075	Completed	13	2009-05-24 09:10:26-04
9	100049	9	2830	a075	Completed	13	2008-10-09 13:56:37-04
101	100254	101	2830	a075	Completed	15	2009-05-14 16:15:39-04
95	100279	95	2834	a035	Completed	13	2009-05-11 10:49:54-04
97	100282	97	100	a037	Completed	13	2009-05-11 12:19:02-04
94	100277	94	2834	a035	Completed	13	2009-05-11 08:56:32-04
6	100023	080704_I278_FC305G8_LT	2824	i278	Completed	2	2008-10-01 11:59:42-04
8	100037	8	2824	i278	Completed	13	2008-10-07 16:19:59-04
7	100022	7	2824	i278	Completed	13	2008-10-06 14:27:27-04
40	090303_I27_311WW_LT	311WW	2823	i277	Completed	24	2009-03-06 14:59:12-05
11	30K93	30K93	2823	i277	Completed	9	2008-10-29 10:23:07-04
36	30162	FC31062	99	i095	Completed	9	2009-02-02 11:11:53-05
37	311Y3	311Y3	2826	i320	Completed	24	2009-03-06 11:23:05-05
34	30U3L	FC30U3L	2825	i280	Completed	9	2009-02-02 11:03:50-05
1008	120524_SN1080_0108_AD1327ACXX_fail	D1327A_fail	29089	h1080	Failed	24	2012-05-28 13:01:13-04
650	110329_I1551_00023_63109_LT	63109	3898	i1551	Completed	24	2011-03-31 15:22:57-04
656	110415_SN804_0045_A81R5DABXX	81R5D	18186	h804	Completed	24	2011-04-18 15:55:17-04
657	110415_SN804_0046_B816G0ABXX	816G0	18186	h804	Completed	24	2011-04-20 13:20:29-04
660	110421_SN801_0048_B815A1ABXX	815A1	18185	h801	Completed	38	2011-04-25 11:31:03-04
661	110421_SN393_0123_B8159EABXX	8159E	12299	h393	Failed	38	2011-04-25 11:35:51-04
1088	08162012-1	08162012-1	29441	it1	Completed	24	2012-08-23 10:17:41-04
648	110321_SN393_0120_A81CGDABXX	81CGD	12299	h393	Completed	38	2011-03-22 13:44:22-04
668	110512_SN803_0045_B808NNABXX	808NN	18188	h803	Completed	24	2011-05-24 11:37:56-04
669	110520_SN801_0050_AB09E1ABXX	B09E1	18185	h801	Completed	38	2011-05-25 10:23:28-04
658	110421_SN802_0050_B814PTABXX	814PT	18187	h802	Completed	38	2011-04-25 10:06:53-04
659	110421_SN801_0047_A81592ABXX	81592	18185	h801	Completed	38	2011-04-25 11:21:47-04
670	110519_h239_0115_B808BJABXX	808BJ	8942	h239	Completed	15	2011-05-25 15:54:40-04
667	110513_I1551_00025_70C97_LT	70C97	3898	i1551	Completed	24	2011-05-19 14:47:32-04
675	110526_I580_00042_62VVH_AP	62VVH	2827	i580	Completed	38	2011-05-31 14:42:35-04
676	110527_I581_00033_62RY2_AP	62RY2	2828	i581	Completed	38	2011-05-31 14:45:52-04
896	120113_h203_0139_AC0C3JACXX_fail	C0C3J_fail	8940	h203	Failed	24	2012-01-17 18:17:55-05
93	090430_I280_302DW_5	302DW	2825	i280	Completed	24	2009-05-07 12:31:27-04
1082	120817_M00146_0059_A000000000-A1K0D	A1K0D	28979	m146	Failed	24	2012-08-20 15:02:11-04
671	110520_SN203_0108_A816TKABXX	816TK	8940	h203	Completed	15	2011-05-31 10:32:43-04
1259	121213_M00146_0004_000000000-A1UCR	A1UCR	28979	m146	Failed	24	2012-12-18 14:29:51-05
880	111229_h1068_0072_AD0DJVACXX	D0DJV	29090	h1068	Completed	24	2012-01-03 15:48:10-05
884	111222_h239_0138_BD084MACXX	D084M	8942	h239	Failed	24	2012-01-05 15:02:13-05
878	111209_h239_0135_BD0GRMACXX	D0GRM	8942	h239	Completed	24	2011-12-20 11:16:23-05
1022	120601_M00753_0004_A000000000-A0T3W	A0T3W	55199	m753	Failed	24	2012-06-01 16:46:50-04
867	111214_h1068_0067_AD0EJ0ACXX	D0EJ0	29090	h1068	Completed	24	2011-12-20 09:18:45-05
672	110521_SN802_0053_BC01NKABXX	C01NK	18187	h802	Completed	15	2011-05-31 11:16:06-04
906	120125_h1080_0092_AD0DDKACXX	D0DDK	29089	h1080	Completed	24	2012-01-27 16:06:55-05
908	120126_h801_0067_AD0PN5ACXX	D0PN5	18185	h801	Completed	24	2012-02-03 11:56:31-05
928	120222_h802_0079_BC0GE8ACXX	C0GE8	18187	h802	Completed	24	2012-02-23 10:33:10-05
673	110520_SN804_0049_A81R22ABXX	81R22	18186	h804	Completed	15	2011-05-31 11:18:18-04
933	120302_h802_0080_AC0GK9ACXX	C0GK9	18187	h802	Completed	24	2012-03-02 17:01:42-05
939	120229_SN1068_0084_AD0RUNACXX	D0RUN	29090	h1068	Completed	24	2012-03-02 17:26:08-05
945	120229_M00146_0030_AMS0009428-00300	AMS0009428	28979	m146	Completed	24	2012-03-07 10:45:54-05
674	110520_SN804_0050_B81CFNABXX	81CFN	18186	h804	Completed	15	2011-05-31 11:23:09-04
